l3,geo_f,i_1y,i_wiu,ipm_1y,ipm_wiu,o_Q1_wiu,o_Q5_wiu,pm,qs_Q1,qs_Q5
0321: Shoes and other footwear,Italy,0.0185780230375834,-0.00311539854090936,0.000277236690077392,-4.64905645776397e-05,-0.000902178808367853,-0.000214874080857485,0.0149228305679534,0.01898,0.0219
1232: Other personal effects,Italy,0.0238547379828895,-0.0068606493826614,0.000196141304664373,-5.6410459076316e-05,-0.00012301569449672,-0.000101569664470402,0.00822232064779167,0.00362,0.01448
0731: Passenger transport by ...,Italy,-0.0901494340395686,-0.0252030642697275,-0.000413618744982973,-0.000115635332867363,-0.000202440414926873,-6.56652145479803e-05,0.00458814577583955,0.00707,0.01111
0913: Information processing ...,Italy,-0.0210670542613242,-0.0283500108003172,-0.00012776176820264,-0.000171929471651953,-0.000274734848719156,-0.000283548437832412,0.0060645293175701,0.00356,0.0178
0911: Equipment for the recep...,Italy,-0.155149181267633,-0.0792283787063672,-0.000727705039732121,-0.00037160937623624,-0.000398431352702447,-0.000411213168511143,0.00469035694411321,0.00275333333333333,0.0137666666666667
0820: Total,Italy,-0.10349334734214,-0.055189053503263,-0.000982595009574106,-0.000523980429158891,-0.000362809053363821,-0.000149779237388162,0.00949428185297491,0.00418,0.00836
00: Total,Lithuania,0.224766157274338,0.128784980274045,0.224766157274338,0.128784980274045,0.0954915827248561,0.0335398775171935,1,1,1
0455: Heat energy,Lithuania,1.30525247953483,0.544932039405647,0.0353498127722094,0.0147582524213499,0.0081069420541228,0.00187930550119473,0.0270827394136094,0.0297590361445783,0.0196409638554217
0722: Fuels and lubricants fo...,Lithuania,0.329453289582362,0.180206506899034,0.0237836939827008,0.0130093598980641,0.00786833905201269,0.00757438544913049,0.0721913993114186,0.0311873684210526,0.0854764912280702
0451: Electricity,Lithuania,0.878376151218465,0.659355371730789,0.0171433691055993,0.0128687151781847,0.00675960946624167,0.00156697447336208,0.0195171158527225,0.0214457831325301,0.0141542168674699
"0114: Milk, cheese and eggs",Lithuania,0.469359170960608,0.271571743129955,0.018835711560227,0.010898363850087,0.0110185163411503,0.00230451131248277,0.0401306988881823,0.0498211453744493,0.0296669603524229
0454: Solid fuels,Lithuania,1.64921103488911,0.830275749452383,0.020144526357607,0.0101415230465336,0.00644943647703844,0.00149507192354242,0.0122146444156926,0.013421686746988,0.00885831325301205
0112: Meat,Lithuania,0.240184872819157,0.173493868727141,0.0131150705756387,0.00947347060657838,0.00970340193448011,0.00202945649261905,0.0546040657003136,0.0677894273127753,0.0403665198237885
0111: Bread and cereals,Lithuania,0.34199259557277,0.207918146592375,0.0105107919277041,0.00639015114688743,0.00654182923667914,0.00136821682824529,0.0307339751321243,0.0381553744493392,0.0227203524229075
0711: Motor cars,Lithuania,0.171598611092127,0.142786742242308,0.00426729293170045,0.00355080295832937,0.000159622017175684,0.00134555178641342,0.0248678757044802,0.001512,0.036288
0431: Materials for the maint...,Lithuania,0.237323989706614,0.122248028586026,0.00607088515586864,0.00312717539846933,0.000917006092989362,0.000885729880061863,0.0255805793732594,0.0103688888888889,0.0285144444444444
"1111: Restaurants, cafés and ...",Lithuania,0.157048854405278,0.0888005867788375,0.00530372658020939,0.00299890141969277,0.00124318383092267,0.00114620168192402,0.0337711892283064,0.0176,0.0462
0115: Oils and fats,Lithuania,0.448818099802265,0.285012089552106,0.00471937630436144,0.0029969364035928,0.00296455579630062,0.000620033782910186,0.0105151202824499,0.0130542290748899,0.00777339207048458
0452: Gas,Lithuania,0.568604310252398,0.278913757285735,0.00513727716111462,0.0025199550010246,0.00198574547906203,0.000460324297109787,0.0090348895857547,0.00992771084337349,0.00655228915662651
0117: Vegetables,Lithuania,0.188432016931151,0.0948071038175464,0.00472309368988192,0.00237636279168123,0.00283947155791904,0.000593872543643599,0.0250652397973729,0.0311177973568282,0.0185296916299559
0561: Non-durable household g...,Lithuania,0.230897086009302,0.134399122306749,0.00394440538587413,0.0022959346566294,0.00172527628448116,0.000468253760475081,0.0170829587070459,0.01804,0.01394
0723: Maintenance and repair ...,Lithuania,0.210061465853073,0.108455321688829,0.00428866087825291,0.00221424759308567,0.000729687191198126,0.000702426777353248,0.0204162189425671,0.00882,0.0241733333333333
"0121: Coffee, tea and cocoa",Lithuania,0.381209783450895,0.201670383465946,0.00414222161136638,0.00219134832585636,0.00142674899390144,0.000395623074591167,0.0108659897809259,0.011768125,0.009290625
"1213: Other appliances, artic...",Lithuania,0.177593668257439,0.0899942892932422,0.00413013059334255,0.00209291339653699,0.00100687245227143,0.00039294189033887,0.0232560689458565,0.02121,0.0235666666666667
1112: Canteens,Lithuania,0.273658188708939,0.177383917759133,0.00316860427706234,0.00205387400664069,0.000579766271301934,0.000534538061676602,0.011578693449705,0.00603428571428571,0.01584
0611: Pharmaceutical products,Lithuania,0.0611250445645879,0.0554294626917711,0.00224455356512801,0.00203540789187454,0.0025565969754182,0.000361865860933683,0.0367206859498695,0.05609575,0.02260575
0312: Garments,Lithuania,0.0376566385604504,0.0408700038430789,0.0018105344190651,0.00196503329808448,0.00113339881080349,0.000813484261837633,0.0480800859630271,0.0288157142857143,0.0588842857142857
"0118: Sugar, jam, honey, choc...",Lithuania,0.234321622139575,0.132749858325486,0.00333232981639689,0.00188785954527483,0.00157050986707922,0.000328470516627833,0.0142211793601018,0.0176551982378855,0.010513127753304
0119: Food products n.e.c.,Lithuania,0.329027236086308,0.188750335123481,0.00329020020734976,0.00188746195952517,0.00183913929648539,0.000384654084339245,0.00999978070656345,0.0124144493392071,0.00739242290748899
0113: Fish and seafood,Lithuania,0.225730519786488,0.136000883180748,0.00284137010937138,0.00171190340005151,0.00159840485039002,0.000334304723576476,0.0125874432578233,0.0156269603524229,0.00930537444933921
0411: Actual rentals paid by ...,Lithuania,0.185544813496864,0.112652259248807,0.00239453351336385,0.00145382457770494,0.00243695453735862,0.000122277279563977,0.0129054187408171,0.0274633333333333,0.00392333333333333
0511: Furniture and furnishings,Lithuania,0.0965935221034169,0.0444144386763254,0.00248362765435531,0.0011419909508123,0.000522025534361478,0.000440047308474002,0.0257121554351878,0.01465625,0.035175
0213: Beer,Lithuania,0.144274429905483,0.0583297224722794,0.00252632907786075,0.00102138732471032,0.000728571310227506,0.000189554752601565,0.0175105809083134,0.0205328571428571,0.0152095238095238
0721: Spare parts and accesso...,Lithuania,0.0999397420362347,0.0471037745140341,0.00213243939828636,0.00100506507756749,0.00030474550052396,0.00029336050081195,0.0213372513760663,0.0092178947368421,0.0252638596491228
0941: Recreational and sporti...,Lithuania,0.132928027239617,0.0753871217105502,0.00152893029291417,0.0008670982069951,0.000262412826269119,0.000223837228991658,0.0115019407469134,0.00564846153846154,0.0137176923076923
1232: Other personal effects,Lithuania,0.0991943201770642,0.0526243097935881,0.00162927448548543,0.000864358413968937,0.000221794259802835,0.000233704964213584,0.0164250783974036,0.005992,0.017976
0934: Pets and related products,Lithuania,0.174551101201627,0.115278547690548,0.00112154278748442,0.00074069898627948,0.000416249775432057,0.000225947025871956,0.00642529769084011,0.00460428571428571,0.00711571428571429
"0933: Gardens, plants and flo...",Lithuania,0.107874815465049,0.0486654427502868,0.00147969774946576,0.000667534361972422,0.000325738680089975,0.000176816157801867,0.0137168044560426,0.00982928571428572,0.0151907142857143
0116: Fruit,Lithuania,0.103267007899222,0.0527283339296805,0.00129533844692781,0.000661402315909239,0.000406002455356226,8.49149942057011e-05,0.0125435845705138,0.0155725110132159,0.00927295154185022
0432: Services for the mainte...,Lithuania,0.223664242076556,0.0928454916223378,0.00158670604398513,0.00065865916404961,0.000196098250581215,0.000189409951902747,0.00709414267230982,0.00287555555555556,0.00790777777777778
1211: Hairdressing salons and...,Lithuania,0.13480188370222,0.0565584682326965,0.00150170735117054,0.000630067363922059,0.000406395539785978,0.000158599861649347,0.0111401065766102,0.01016,0.0112888888888889
0621: Medical services,Lithuania,0.12705254634454,0.068169782149216,0.00117298133837089,0.000629360722019691,0.000229707022317511,0.0002259064776797,0.0092322536786474,0.00467777777777778,0.0130977777777778
0552: Small tools and miscell...,Lithuania,0.138082899282782,0.0873631854153871,0.000972009619740206,0.000614977358354845,0.000392366145395576,0.000137812277092308,0.00703931931317296,0.00642,0.00642
0321: Shoes and other footwear,Lithuania,0.0759206128760008,0.0338254945396161,0.00116542244716565,0.000519239625835646,0.000172660521409443,0.000151610554953659,0.0153505405583211,0.00777777777777778,0.0194444444444444
0830: Total,Lithuania,0.0309942907073515,0.0188112716141877,0.00081256276267272,0.000493166272993167,0.000327683061752924,0.000127424822131368,0.026216530339247,0.02092125,0.0231628125
0531: Major household applian...,Lithuania,0.0738797472708102,0.0343836316013981,0.00103364572616339,0.000481058682083551,0.000230447901661924,0.000188862582533372,0.0139909212517269,0.007656,0.017864
1254: Total,Lithuania,0.221466366795543,0.128750052109434,0.000781914542533771,0.000454568066262117,0.000316413434992809,0.000180594558927524,0.00353062432841385,0.002576,0.004186
"0122: Mineral waters, soft dr...",Lithuania,0.142520909949267,0.0743423748447616,0.00084072991329911,0.000438545181755682,0.000324869306666867,9.0082974996459e-05,0.00589899344312625,0.00638875,0.00504375
0562: Domestic services and h...,Lithuania,0.171656065364831,0.0946920348875815,0.000779211103495976,0.000429842574104282,0.000242185083165427,6.57309654941936e-05,0.00453937413653209,0.00479368421052632,0.00370421052631579
0622: Dental services,Lithuania,0.0944025999971842,0.030963775084214,0.00129283181724615,0.000424045032786378,0.000163565015614632,0.000160858802557861,0.0136948751123879,0.00693888888888889,0.0194288888888889
0623: Paramedical services,Lithuania,0.084770295143298,0.0493072054709747,0.000719416333423748,0.000418453290876674,0.000141014609822816,0.000138681497348465,0.00848665599438609,0.0043,0.01204
0212: Wine,Lithuania,0.124704137511467,0.0391527278213759,0.00124974870820246,0.000392377285900941,0.000290542310222911,7.55913319142278e-05,0.0100217100502182,0.0117514285714286,0.0087047619047619
0442: Refuse collection,Lithuania,0.0761080663926652,0.0740613145406666,0.000390545986620549,0.000380043148231749,0.000312080281837556,8.22098722972441e-05,0.00513146641521019,0.004992,0.003744
0453: Liquid fuels,Lithuania,1.02878052017505,0.566154512690516,0.000676814447166762,0.000372461906114241,,,0.000657880309642332,,
0954: Stationery and drawing ...,Lithuania,0.161655903918645,0.113312030694747,0.000529978676692121,0.000371486339967646,0.000196660879595799,0.00012663559426627,0.00327843687638429,0.0022425,0.00411125
"0931: Games, toys and hobbies",Lithuania,0.0767811208552021,0.0408489607245843,0.000628042325365461,0.000334130004830376,0.000127083689502046,6.89830562671603e-05,0.00817964518321967,0.00586142857142857,0.00905857142857143
0952: Newspapers and periodicals,Lithuania,0.153253608806574,0.0950938279174058,0.000507473409131219,0.000314887130008734,0.000125426592276043,8.07657887136242e-05,0.00331133089186641,0.002265,0.0041525
0211: Spirits,Lithuania,0.114171224885393,0.0153782077680202,0.00232092992409727,0.000312615920724431,-7.62240131346416e-05,-1.9831447861327e-05,0.0203285015679481,0.0238371428571429,0.0176571428571429
0733: Passenger transport by air,Lithuania,0.176428487898133,0.132358804735175,0.00038883057463131,0.000291705442334272,9.849731620013e-05,5.43645031252612e-05,0.00220389903730181,0.001407,0.002211
0441: Water supply,Lithuania,0.0807293463392915,0.059076733104098,0.000326628021306535,0.000239022329723166,0.000103885925189526,2.7366191138463e-05,0.00404596390430034,0.003936,0.002952
0732: Passenger transport by ...,Lithuania,0.0583089814166022,0.0365968187851715,0.000364423142118191,0.000228725101505973,9.49128067264731e-05,5.23860728085691e-05,0.00624986294160216,0.00399,0.00627
0942: Cultural services,Lithuania,0.0583919602267551,0.0231240855379691,0.000554455357956732,0.000219572575994838,0.000112097405691961,9.56186975460929e-05,0.00949540580250433,0.00466307692307692,0.0113246153846154
0551: Major tools and equipment,Lithuania,0.100775748354523,0.0320534878466268,0.000653039048239325,0.000207710481320107,,,0.00648012104997697,,
0532: Small electric househol...,Lithuania,0.0675053290571195,0.0327526918357424,0.000410056273959389,0.00019895387466285,9.91231685098479e-05,8.12359646525417e-05,0.0060744281923642,0.003324,0.007756
0443: Sewerage collection,Lithuania,0.11273983822606,0.0530169043020332,0.000409167413574549,0.000192414588758722,,,0.0036293063748602,,
0724: Other services in respe...,Lithuania,0.11407206811922,0.0733080623938665,0.000276418576942915,0.000177639545065289,3.88908152857669e-05,3.74378917148955e-05,0.00242319247384926,0.00104684210526316,0.00286912280701754
0736: Other purchased transpo...,Lithuania,0.227494994939441,0.118860677768938,0.000264407243959351,0.000138146442441037,,,0.00116225521370145,,
"1231: Jewellery, clocks and w...",Lithuania,0.0796784593797824,0.0464592877074679,0.000186960705985323,0.000109013920411813,3.47994305525475e-05,3.66682153053281e-05,0.00234643977105765,0.000856,0.002568
0613: Therapeutic appliances ...,Lithuania,0.0615140401782421,0.0221190515871572,0.000285980055652011,0.00010283193211722,0.000157534727300331,2.22977811010522e-05,0.00464902085480582,0.007102,0.002862
0913: Information processing ...,Lithuania,0.0055821517150747,0.0122437104917164,4.4864336386809e-05,9.84039800709204e-05,1.31899899732101e-05,7.52825309558831e-06,0.00803710444946383,0.00651555555555556,0.0105877777777778
0713: Bicycles,Lithuania,0.101427197459427,0.0691225536814104,0.000129005448403473,8.79171095704437e-05,4.27900993234129e-06,3.60703965556681e-05,0.00127190193197518,7.73333333333333e-05,0.001856
"0915: Repair of audio-visual,...",Lithuania,0.131843380768,0.0604215800260131,0.000185039283549747,8.48003579233972e-05,,,0.00140347799390364,,
0512: Carpets and other floor...,Lithuania,0.146365310932572,0.0678257463552037,0.000182952626546712,8.4780323726379e-05,3.08844439054092e-05,2.60343901202365e-05,0.00124997258832043,0.0007125,0.00171
0731: Passenger transport by ...,Lithuania,0.164438898291144,0.118815574334588,0.000111787150435856,8.07719743946892e-05,4.00080992411142e-05,2.20820274108793e-05,0.000679809653297077,0.000434,0.000682
0313: Other articles of cloth...,Lithuania,0.0380242216531221,0.0203923661768846,0.00014967539717847,8.02708214458187e-05,3.75848565986082e-05,2.69761085285744e-05,0.00393631718602662,0.00235914285714286,0.00482085714285714
0533: Repair of household app...,Lithuania,0.229209928830382,0.134202543122317,7.28831378268138e-05,4.26731184683142e-05,,,0.000317975482993794,,
0935: Veterinary and other se...,Lithuania,0.0720187754217667,0.0312424918537626,9.08111573595225e-05,3.93948220782735e-05,,,0.0012609372601478,,
0322: Repair and hire of foot...,Lithuania,0.250107263003727,0.14245228695927,6.85586015119533e-05,3.90485644391763e-05,,,0.000274116795684305,,
0712: Motor cycles,Lithuania,0.0682635941010841,0.0374677944594264,7.11063511721562e-05,3.90280966825893e-05,,,0.00104164382360036,,
"0314: Cleaning, repair and hi...",Lithuania,0.192974875370694,0.0906299665765555,8.0404434815973e-05,3.77616579670304e-05,,,0.000416657529440144,,
0951: Books,Lithuania,0.0606596043617997,0.0109525841283975,0.000201529134466627,3.63877216607579e-05,4.3705419079363e-05,2.8143175852498e-05,0.00332229556369378,0.0022725,0.00416625
1253: Total,Lithuania,0.0534122666610617,0.023979562942819,7.32059969368294e-05,3.28660047789783e-05,1.85441931061116e-05,1.05841914542635e-05,0.00137058397842153,0.001,0.001625
1252: Total,Lithuania,0.150613516891081,0.0868152133460112,4.62399779933583e-05,2.66532090709449e-05,1.38924171403523e-05,7.92916693299106e-06,0.000307010811166422,0.000224,0.000364
0922: Musical instruments and...,Lithuania,0.0556697769287615,0.0323665145827294,3.84552525877939e-05,2.23579572675156e-05,,,0.000690774325124449,,
0444: Other services relating...,Lithuania,0.0238834290741616,0.00539040635774013,9.89883576021699e-05,2.23413258834869e-05,1.66250233404885e-05,4.37945338203609e-06,0.00414464595074669,0.004032,0.003024
0734: Passenger transport by ...,Lithuania,0.0378497891641088,0.0409274331931224,1.99205048121447e-05,2.15402819375658e-05,,,0.000526304247713866,,
0953: Miscellaneous printed m...,Lithuania,0.0684518962563379,0.0422679067653906,2.25165773523622e-05,1.39036117953742e-05,,,0.000328940154821166,,
"0932: Equipment for sport, ca...",Lithuania,0.0979969208639386,0.0701201690710422,1.82665693152229e-05,1.30703589198452e-05,7.57428657340922e-06,4.1114437181073e-06,0.000186399421065328,0.000133571428571429,0.000206428571428571
0612: Other medical products,Lithuania,0.046834571138104,0.0145243834592586,3.95414791082872e-05,1.22626425556776e-05,,,0.00084427973070766,,
1212: Electrical appliances f...,Lithuania,0.0725809796426022,0.0418932266849299,1.90998389445676e-05,1.10242915773592e-05,,,0.000263152123856933,,
"0513: Repair of furniture, fu...",Lithuania,0.167455037716123,0.0628284866046851,1.83608953439752e-05,6.88893737030823e-06,,,0.000109646718273722,,
0912: Photographic and cinema...,Lithuania,0.0126717827569092,0.00828725109486483,1.02817035153975e-05,6.72415715686057e-06,,,0.000811385715225543,,
0914: Recording media,Lithuania,0.0455287051736628,0.014480810179176,1.94690851272214e-05,6.1923159249563e-06,,,0.000427622201267516,,
0311: Clothing materials,Lithuania,0.137103938090061,0.0522908877547266,1.2026397499183e-05,4.58681939034026e-06,,,8.77173746189777e-05,,
0923: Maintenance and repair ...,Lithuania,0.0290618203467834,0.0395038409101385,6.37306645617057e-07,8.66293303000778e-07,,,2.19293436547444e-05,,
0820: Total,Lithuania,-0.00437068876706437,-0.0215294528204716,-2.23801194515368e-05,-0.000110241600701303,-0.000101643150174917,-7.14010326365872e-05,0.00512050174338282,0.00467,0.00934
0911: Equipment for the recep...,Lithuania,-0.0134691751581066,-0.0222463064901716,-0.000100573543153337,-0.000166111869474429,-6.73778763434333e-05,-3.84562616944257e-05,0.00746694151444047,0.00605333333333333,0.00983666666666667
00: Total,Luxembourg,0.0887916137222651,0.0468113735095894,0.0887916137222651,0.0468113735095894,0.0371429096345951,0.0188521337137132,1,1,1
0722: Fuels and lubricants fo...,Luxembourg,0.394321945422872,0.222503869778303,0.0440022151203918,0.0248291104686173,0.021596762156143,0.00910368670713983,0.111589566929134,0.102909615384615,0.0854673076923077
0112: Meat,Luxembourg,0.115247939353849,0.0810071202843861,0.00399851364392045,0.00281053247049666,0.00205370022921241,0.000698494938898227,0.0346948818897638,0.0355246753246753,0.0238051948051948
0453: Liquid fuels,Luxembourg,0.765255253385342,0.427531104229771,0.00498997643078532,0.00278778894244314,0.00283698583203866,0.000818784435520122,0.00652066929133858,0.00730540540540541,0.00415405405405405
"1111: Restaurants, cafés and ...",Luxembourg,0.0623306890391342,0.035558341973799,0.00389566806494589,0.00222239637336244,0.00121309403331079,0.000615714039321841,0.0625,0.0508,0.0508
0111: Bread and cereals,Luxembourg,0.0997090947669326,0.0615419093964431,0.00268655164295746,0.00165817890721223,0.00109503678236937,0.000372438800713253,0.0269438976377953,0.0275883116883117,0.018487012987013
"0114: Milk, cheese and eggs",Luxembourg,0.109014685974204,0.0785382509587107,0.00215937062522721,0.00155569124069297,0.000845212505607087,0.000287469733441305,0.0198080708661417,0.0202818181818182,0.0135909090909091
0561: Non-durable household g...,Luxembourg,0.106944328498419,0.0656378834546474,0.00224993604493474,0.00138091511697154,0.000399427532620551,0.000486557116476688,0.0210383858267717,0.0106875,0.02565
0511: Furniture and furnishings,Luxembourg,0.111347173364655,0.0533642908133181,0.00278093949225208,0.00133279417262593,0.000341333124022288,0.000381141032521243,0.0249753937007874,0.010875,0.023925
0711: Motor cars,Luxembourg,0.0411149996271163,0.0244310211805101,0.00214477852385548,0.00127445287654236,0.000509390024503225,0.000339937921340008,0.0521653543307087,0.0289822784810127,0.038106329113924
0721: Spare parts and accesso...,Luxembourg,0.115994186388114,0.0692872657189567,0.00172678353259865,0.00103146643110159,0.000639434541183083,0.000269540947414596,0.014886811023622,0.0137288461538462,0.0114019230769231
0432: Services for the mainte...,Luxembourg,0.0854562288144385,0.0533046076279389,0.00162964019023597,0.001016512571645,0.000190849432118806,0.000345953262382435,0.0190698818897638,0.00434,0.0155
0411: Actual rentals paid by ...,Luxembourg,0.019705355663217,0.0129978687854346,0.00132128676629592,0.000871535247054857,0.00144741197785534,4.59152305477029e-05,0.0670521653543307,0.21388679245283,0.0133679245283019
0117: Vegetables,Luxembourg,0.0918796960057013,0.0599624746508194,0.00122084241739859,0.000796745480104392,0.00019228522843788,6.53991546469546e-05,0.0132874015748032,0.0136051948051948,0.00911688311688312
0723: Maintenance and repair ...,Luxembourg,0.0616428803564251,0.0291722016400862,0.00140304292149836,0.000663983428077749,0.000449223820562761,0.000189361391037245,0.0227608267716535,0.0209903846153846,0.0174326923076923
"1231: Jewellery, clocks and w...",Luxembourg,0.062772888348803,0.0547324849870514,0.000648735558722866,0.000565640838940984,0.000270144509602325,0.000137113663607685,0.0103346456692913,0.007,0.007
"1213: Other appliances, artic...",Luxembourg,0.0457281866148434,0.0381262461886305,0.000652616836530737,0.000544124576510967,0.000198384848653009,9.64960829655565e-05,0.0142716535433071,0.011136,0.010672
0115: Oils and fats,Luxembourg,0.194771099902751,0.142707692803595,0.000670963434704358,0.000491611146469078,0.000279173266310973,9.49511086477715e-05,0.00344488188976378,0.00352727272727273,0.00236363636363636
0431: Materials for the maint...,Luxembourg,0.107809621342461,0.0646819399784884,0.00080910271922861,0.000485432866472415,7.08696582321458e-05,0.000128465613950984,0.00750492125984252,0.001708,0.0061
0113: Fish and seafood,Luxembourg,0.0734205773705532,0.0443310769978507,0.000776841738910873,0.000469054210361117,0.000417862544095455,0.000142121458650148,0.0105807086614173,0.0108337662337662,0.00725974025974026
0562: Domestic services and h...,Luxembourg,0.0565505055333708,0.0278396734543134,0.000932304102051143,0.000458970994448572,0.000111516158708707,0.000135841864144628,0.0164862204724409,0.008375,0.0201
"0121: Coffee, tea and cocoa",Luxembourg,0.111410697684441,0.0708344861125771,0.000671644215863388,0.000427028767164897,0.000293169085981583,8.67999663286318e-05,0.00602854330708662,0.00588,0.00343
0451: Electricity,Luxembourg,0.0255946972635406,0.0184004423124371,0.000472343084341915,0.000339575091887988,0.000261017424407194,7.53324186855678e-05,0.0184547244094488,0.0206756756756757,0.0117567567567568
1211: Hairdressing salons and...,Luxembourg,0.0289887389242969,0.0147403605226328,0.000609876274120911,0.000310113391900863,0.000174218342813568,8.47412883413503e-05,0.0210383858267717,0.016416,0.015732
1112: Canteens,Luxembourg,0.0636885917956906,0.0509674399661781,0.000383949433807682,0.000307259419087442,0.000146430706343839,7.43218903135242e-05,0.00602854330708662,0.0049,0.0049
0941: Recreational and sporti...,Luxembourg,0.0678418242104277,0.0411671460239658,0.000500800867695087,0.00030389133383833,0.000143479723917966,6.8540328777963e-05,0.00738188976377953,0.006375,0.006
"0122: Mineral waters, soft dr...",Luxembourg,0.0351045497016989,0.020401862281898,0.000522594797478539,0.000303718668320578,0.000198912494116533,5.88929686561284e-05,0.014886811023622,0.01452,0.00847
0934: Pets and related products,Luxembourg,0.0927419465844983,0.0639352896716552,0.000422176676135142,0.000291044010562407,0.00010762566606152,6.82826637566857e-05,0.00455216535433071,0.00317142857142857,0.00396428571428571
"0118: Sugar, jam, honey, choc...",Luxembourg,0.0501125019881026,0.029972781149088,0.000468571622920251,0.000280257304051512,0.000184994500051271,6.29194661284013e-05,0.0093503937007874,0.00957402597402597,0.00641558441558441
0512: Carpets and other floor...,Luxembourg,0.0963777611433392,0.0758404644378996,0.000320152503798002,0.000251930676651487,5.11145220952689e-05,5.70757431879027e-05,0.00332185039370079,0.00144642857142857,0.00318214285714286
1232: Other personal effects,Luxembourg,0.0775511079523623,0.0228637496536646,0.000849169366112235,0.000250353557969506,7.67086984385019e-05,3.89340160529754e-05,0.0109498031496063,0.00741666666666667,0.00741666666666667
0552: Small tools and miscell...,Luxembourg,0.07811658526074,0.0451041652990019,0.000413264415134328,0.000238617016222574,4.08889989999296e-05,5.18837164448062e-05,0.00529035433070866,0.00143333333333333,0.00358333333333333
0531: Major household applian...,Luxembourg,0.0404901299052534,0.0246273523817653,0.000383580216868173,0.000233305380585129,0.000111914967732757,5.6803194930607e-05,0.00947342519685039,0.0077,0.0077
0119: Food products n.e.c.,Luxembourg,0.0682309547486142,0.0388237572148338,0.000402938709145359,0.000229274156780514,0.000129609421140942,4.40821515295809e-05,0.00590551181102362,0.00604675324675325,0.00405194805194805
0935: Veterinary and other se...,Luxembourg,0.138036660628966,0.0962471067304633,0.000322674280505703,0.000224987085122884,0.000139576918833974,8.85540054310709e-05,0.00233759842519685,0.00162857142857143,0.00203571428571429
0735: Combined passenger tran...,Luxembourg,0.00494335473897967,0.252567848262452,4.25731830374725e-06,0.000217516601603982,,,0.000861220472440945,,
0612: Other medical products,Luxembourg,0.0617050639225809,0.0373789388110732,0.000356808317465711,0.000216142977869149,0.000139695800172132,4.47811852850351e-05,0.00578248031496063,0.00595333333333333,0.00376
0212: Wine,Luxembourg,0.0211700310201259,0.0116821558742435,0.000377664185275377,0.000208404601595141,7.21018420076173e-05,4.11702469567681e-05,0.0178395669291339,0.0128888888888889,0.0145
0623: Paramedical services,Luxembourg,0.0992434417974997,0.0403418320990805,0.000463982626513901,0.000188606006368733,0.000116582244331836,5.17755897520966e-05,0.0046751968503937,0.0038,0.003325
0830: Total,Luxembourg,0.00402054357897375,0.00966322093005423,7.22194097601091e-05,0.000173576557060521,0.000281152190873883,8.56204117835902e-05,0.0179625984251969,0.0190434782608696,0.0114260869565217
0213: Beer,Luxembourg,0.0369737301454125,0.0126956163595593,0.000450344400147126,0.000154634106741679,5.60550641294467e-05,3.2007515607479e-05,0.0121801181102362,0.0088,0.0099
0732: Passenger transport by ...,Luxembourg,0.0244703483307003,0.0622330852379751,5.72018477218633e-05,0.000145475962047432,0.000212653463315453,0.000107933696216764,0.00233759842519685,0.00253333333333333,0.00253333333333333
0921: Major durables for outd...,Luxembourg,0.174769163600403,0.129759687092073,0.000193519004970919,0.000143680755884431,2.56636752627476e-05,3.90773131990718e-05,0.00110728346456693,3e-04,9e-04
0116: Fruit,Luxembourg,-0.00118299466143412,0.0127974740493624,-1.25169218606465e-05,0.000135406344518352,8.96074277331284e-05,3.04768601906822e-05,0.0105807086614173,0.0108337662337662,0.00725974025974026
0954: Stationery and drawing ...,Luxembourg,0.0719029692664925,0.0541454193376985,0.000176926597604558,0.000133231838921502,4.90463665435697e-05,3.73407200464699e-05,0.00246062992125984,0.0015,0.00225
0942: Cultural services,Luxembourg,0.0586312665231641,0.0175309352477542,0.000389528591566297,0.00011647028830939,7.23964318103744e-05,3.4583808102889e-05,0.00664370078740158,0.0057375,0.0054
0622: Dental services,Luxembourg,0.10943568137688,0.0424726062690632,0.000296208783254349,0.0001149603024015,6.92003742007891e-05,3.07327261183391e-05,0.00270669291338583,0.0022,0.001925
0621: Medical services,Luxembourg,0.0529484609015563,0.0344408233334679,0.000162858208973783,0.000105932650508944,6.66935320139058e-05,2.96194070757594e-05,0.0030757874015748,0.0025,0.0021875
1253: Total,Luxembourg,0.0404871990362006,0.0303671596052673,0.000134492418058245,0.000100875161090332,6.48052008692992e-05,3.28923157650029e-05,0.00332185039370079,0.002565,0.002565
0724: Other services in respe...,Luxembourg,0.0190264247572216,0.0116744097492612,0.000161518615680154,9.91060867001746e-05,6.67898472027989e-05,2.81539352869648e-05,0.00848917322834646,0.00782884615384615,0.00650192307692308
0713: Bicycles,Luxembourg,0.119774536874817,0.0461947868280561,0.000235776647391372,9.09346197402679e-05,2.89739363660006e-05,1.93355567001952e-05,0.00196850393700787,0.00109367088607595,0.0014379746835443
0952: Newspapers and periodicals,Luxembourg,0.0312289218697761,0.0114703183348504,0.000222844176728225,8.18502046532136e-05,4.78279418666531e-05,3.64130905814404e-05,0.00713582677165354,0.00435,0.006525
0441: Water supply,Luxembourg,0.0200429700426115,0.014159556970001,0.000113432163134858,8.01352879699862e-05,4.08255626726583e-05,8.68957282455227e-06,0.00565944881889764,0.00792222222222222,0.00332222222222222
